Wavenumber(cm-1),Intensity
2.146075085324232077e+03,1.769087523277467489e-01
2.145529010238907631e+03,1.769087523277467489e-01
2.145255972696245863e+03,1.769087523277467489e-01
2.144505119453925090e+03,1.769087523277467489e-01
2.144232081911262867e+03,1.769087523277467489e-01
2.143686006825938421e+03,1.769087523277467489e-01
2.143344709897610755e+03,1.769087523277467489e-01
2.142730375426621322e+03,1.769087523277467489e-01
2.142457337883959099e+03,1.769087523277467489e-01
2.141979522184300549e+03,1.769087523277467489e-01
2.141569965870306987e+03,1.769087523277467489e-01
2.140887372013651657e+03,1.769087523277467489e-01
2.140477815699658549e+03,1.769087523277467489e-01
2.140000000000000000e+03,1.769087523277467489e-01
2.139590443686006893e+03,1.769087523277467489e-01
2.138976109215017004e+03,1.769087523277467489e-01
2.138634812286689339e+03,1.769087523277467489e-01
2.138156996587030790e+03,1.769087523277467489e-01
2.137679180887372240e+03,1.769087523277467489e-01
2.136996587030716910e+03,1.769087523277467489e-01
2.136791808873720129e+03,1.769087523277467489e-01
2.136040955631399356e+03,1.769087523277467489e-01
2.135767918088737133e+03,1.769087523277467489e-01
2.135221843003413142e+03,1.769087523277467489e-01
2.134948805460750918e+03,1.769087523277467489e-01
2.134197952218430146e+03,1.769087523277467489e-01
2.133788395904437039e+03,1.769087523277467489e-01
2.133242320819112592e+03,1.769087523277467489e-01
2.132969283276450369e+03,1.769087523277467489e-01
2.132218430034129597e+03,1.769087523277467489e-01
2.131808873720136489e+03,1.769087523277467489e-01
2.131331058020477940e+03,1.769087523277467489e-01
2.131058020477815717e+03,1.769087523277467489e-01
2.130170648464163605e+03,1.769087523277467489e-01
2.129965870307167279e+03,1.769087523277467489e-01
2.129419795221842833e+03,1.769087523277467489e-01
2.129078498293515167e+03,1.769087523277467489e-01
2.128259385665528953e+03,1.769087523277467489e-01
2.127849829351535845e+03,1.769087523277467489e-01
2.127440273037542738e+03,1.769087523277467489e-01
2.127098976109215073e+03,1.769087523277467489e-01
2.126211604095562961e+03,1.769087523277467489e-01
2.125870307167235296e+03,1.769087523277467489e-01
2.125392491467576747e+03,1.769087523277467489e-01
2.125119453924914524e+03,1.769087523277467489e-01
2.124232081911262867e+03,1.769087523277467489e-01
2.123822525597269760e+03,1.769087523277467489e-01
2.123412969283276652e+03,1.769087523277467489e-01
2.123139931740614429e+03,1.769087523277467489e-01
2.122184300341296876e+03,1.769087523277467489e-01
2.121843003412969210e+03,1.769087523277467489e-01
2.121501706484641545e+03,1.769087523277467489e-01
2.121228668941979322e+03,1.769087523277467489e-01
2.120136518771330884e+03,1.769087523277467489e-01
2.119590443686006893e+03,1.769087523277467489e-01
2.119385665529010112e+03,1.769087523277467489e-01
2.119112627986348343e+03,1.769087523277467489e-01
2.118088737201365348e+03,1.769087523277467489e-01
2.117747440273037682e+03,1.769087523277467489e-01
2.117474402730375459e+03,1.769087523277467489e-01
2.116996587030716910e+03,1.769087523277467489e-01
2.115904436860068472e+03,1.769087523277467489e-01
2.115494880546074910e+03,1.769087523277467489e-01
2.115358361774744026e+03,1.769087523277467489e-01
2.115085324232081803e+03,1.769087523277467489e-01
2.113583617747440258e+03,1.769087523277467489e-01
2.113105802047781708e+03,1.769087523277467489e-01
2.111604095563139708e+03,1.769087523277467489e-01
2.111399317406143382e+03,1.769087523277467489e-01
2.111262798634812498e+03,1.769087523277467489e-01
2.110989761092150275e+03,1.769087523277467489e-01
2.109488054607508730e+03,1.769087523277467489e-01
2.108941979522184283e+03,1.769087523277467489e-01
2.107235494880545957e+03,1.769087523277467489e-01
2.106825938566552850e+03,1.769087523277467489e-01
2.191399317406143382e+03,1.759776536312849249e-01
2.190170648464163605e+03,1.759776536312849249e-01
2.189761092150170498e+03,1.759776536312849249e-01
2.188873720136518841e+03,1.759776536312849249e-01
2.188668941979522060e+03,1.759776536312849249e-01
2.188532423208191176e+03,1.759776536312849249e-01
2.188259385665528953e+03,1.759776536312849249e-01
2.187576791808873622e+03,1.759776536312849249e-01
2.187303754266211399e+03,1.759776536312849249e-01
2.187167235494880515e+03,1.759776536312849249e-01
2.186825938566552850e+03,1.759776536312849249e-01
2.186075085324232077e+03,1.759776536312849249e-01
2.185392491467576747e+03,1.759776536312849249e-01
2.184709897610921416e+03,1.759776536312849249e-01
2.183959044368600644e+03,1.759776536312849249e-01
2.183276450511945313e+03,1.759776536312849249e-01
2.182935153583617648e+03,1.759776536312849249e-01
2.182662116040955425e+03,1.759776536312849249e-01
2.182457337883959099e+03,1.759776536312849249e-01
2.181911262798634652e+03,1.759776536312849249e-01
2.181569965870306987e+03,1.759776536312849249e-01
2.181365187713310661e+03,1.759776536312849249e-01
2.180955631399317554e+03,1.759776536312849249e-01
2.180409556313993107e+03,1.759776536312849249e-01
2.180000000000000000e+03,1.759776536312849249e-01
2.179726962457337777e+03,1.759776536312849249e-01
2.179453924914675554e+03,1.759776536312849249e-01
2.178907849829351562e+03,1.759776536312849249e-01
2.178634812286689339e+03,1.759776536312849249e-01
2.178225255972696232e+03,1.759776536312849249e-01
2.177952218430034009e+03,1.759776536312849249e-01
2.177406143344710017e+03,1.759776536312849249e-01
2.177133105802047794e+03,1.759776536312849249e-01
2.176655290102389245e+03,1.759776536312849249e-01
2.176382252559727021e+03,1.759776536312849249e-01
2.175904436860068472e+03,1.759776536312849249e-01
2.175631399317406249e+03,1.759776536312849249e-01
2.175085324232081803e+03,1.759776536312849249e-01
2.174812286689419579e+03,1.759776536312849249e-01
2.174402730375426472e+03,1.759776536312849249e-01
2.174129692832764704e+03,1.759776536312849249e-01
2.173583617747440258e+03,1.759776536312849249e-01
2.173242320819112592e+03,1.759776536312849249e-01
2.172901023890784927e+03,1.759776536312849249e-01
2.172559726962457262e+03,1.759776536312849249e-01
2.171877133105801931e+03,1.759776536312849249e-01
2.171740614334471047e+03,1.759776536312849249e-01
2.171262798634812498e+03,1.759776536312849249e-01
2.170989761092150275e+03,1.759776536312849249e-01
2.170238907849829502e+03,1.759776536312849249e-01
2.170102389078498163e+03,1.759776536312849249e-01
2.169761092150170498e+03,1.759776536312849249e-01
2.169488054607508730e+03,1.759776536312849249e-01
2.168737201365187502e+03,1.759776536312849249e-01
2.168532423208191176e+03,1.759776536312849249e-01
2.167986348122866730e+03,1.759776536312849249e-01
2.167781569965870403e+03,1.759776536312849249e-01
2.167030716723549631e+03,1.759776536312849249e-01
2.166825938566552850e+03,1.759776536312849249e-01
2.166484641638225185e+03,1.759776536312849249e-01
2.166279863481228858e+03,1.759776536312849249e-01
2.165460750853242189e+03,1.759776536312849249e-01
2.165255972696245863e+03,1.759776536312849249e-01
2.164709897610921416e+03,1.759776536312849249e-01
2.164505119453925090e+03,1.759776536312849249e-01
2.163822525597269760e+03,1.759776536312849249e-01
2.163617747440272979e+03,1.759776536312849249e-01
2.163071672354948987e+03,1.759776536312849249e-01
2.162935153583617648e+03,1.759776536312849249e-01
2.162184300341296876e+03,1.759776536312849249e-01
2.161911262798634652e+03,1.759776536312849249e-01
2.161433447098976103e+03,1.759776536312849249e-01
2.161092150170648438e+03,1.759776536312849249e-01
2.160477815699658549e+03,1.759776536312849249e-01
2.160273037542662223e+03,1.759776536312849249e-01
2.159726962457337777e+03,1.759776536312849249e-01
2.159453924914675554e+03,1.759776536312849249e-01
2.158703071672354781e+03,1.759776536312849249e-01
2.158566552901023897e+03,1.759776536312849249e-01
2.158020477815699451e+03,1.759776536312849249e-01
2.157679180887372240e+03,1.759776536312849249e-01
2.157133105802047794e+03,1.759776536312849249e-01
2.156723549488054687e+03,1.759776536312849249e-01
2.156245733788395682e+03,1.759776536312849249e-01
2.155904436860068472e+03,1.759776536312849249e-01
2.155358361774744026e+03,1.759776536312849249e-01
2.155085324232081803e+03,1.759776536312849249e-01
2.154402730375426472e+03,1.759776536312849249e-01
2.154061433447098807e+03,1.759776536312849249e-01
2.153651877133105700e+03,1.759776536312849249e-01
2.153378839590443476e+03,1.759776536312849249e-01
2.150853242320818936e+03,1.759776536312849249e-01
2.150580204778157167e+03,1.759776536312849249e-01
2.150102389078498163e+03,1.759776536312849249e-01
2.149761092150170498e+03,1.759776536312849249e-01
2.149146757679181064e+03,1.759776536312849249e-01
2.148805460750853399e+03,1.759776536312849249e-01
2.148259385665528953e+03,1.759776536312849249e-01
2.147986348122866730e+03,1.759776536312849249e-01
2.147372013651877296e+03,1.759776536312849249e-01
2.146962457337884189e+03,1.759776536312849249e-01
2.146348122866894300e+03,1.759776536312849249e-01
2.146075085324232077e+03,1.759776536312849249e-01
2.145529010238907631e+03,1.759776536312849249e-01
2.145255972696245863e+03,1.759776536312849249e-01
2.144505119453925090e+03,1.759776536312849249e-01
2.144232081911262867e+03,1.759776536312849249e-01
2.143686006825938421e+03,1.759776536312849249e-01
2.143344709897610755e+03,1.759776536312849249e-01
2.142730375426621322e+03,1.759776536312849249e-01
2.142457337883959099e+03,1.759776536312849249e-01
2.141979522184300549e+03,1.759776536312849249e-01
2.141569965870306987e+03,1.759776536312849249e-01
2.140819112627986215e+03,1.759776536312849249e-01
2.140477815699658549e+03,1.759776536312849249e-01
2.140000000000000000e+03,1.759776536312849249e-01
2.139590443686006893e+03,1.759776536312849249e-01
2.138976109215017004e+03,1.759776536312849249e-01
2.138634812286689339e+03,1.759776536312849249e-01
2.138156996587030790e+03,1.759776536312849249e-01
2.137679180887372240e+03,1.759776536312849249e-01
2.136996587030716910e+03,1.759776536312849249e-01
2.136791808873720129e+03,1.759776536312849249e-01
2.136040955631399356e+03,1.759776536312849249e-01
2.135767918088737133e+03,1.759776536312849249e-01
2.135153583617747245e+03,1.759776536312849249e-01
2.134948805460750918e+03,1.759776536312849249e-01
2.134197952218430146e+03,1.759776536312849249e-01
2.133788395904437039e+03,1.759776536312849249e-01
2.133242320819112592e+03,1.759776536312849249e-01
2.132969283276450369e+03,1.759776536312849249e-01
2.132218430034129597e+03,1.759776536312849249e-01
2.131808873720136489e+03,1.759776536312849249e-01
2.131331058020477940e+03,1.759776536312849249e-01
2.131058020477815717e+03,1.759776536312849249e-01
2.130170648464163605e+03,1.759776536312849249e-01
2.129965870307167279e+03,1.759776536312849249e-01
2.129419795221842833e+03,1.759776536312849249e-01
2.129078498293515167e+03,1.759776536312849249e-01
2.128259385665528953e+03,1.759776536312849249e-01
2.127849829351535845e+03,1.759776536312849249e-01
2.127440273037542738e+03,1.759776536312849249e-01
2.127030716723549631e+03,1.759776536312849249e-01
2.126211604095562961e+03,1.759776536312849249e-01
2.125870307167235296e+03,1.759776536312849249e-01
2.125392491467576747e+03,1.759776536312849249e-01
2.125119453924914524e+03,1.759776536312849249e-01
2.124232081911262867e+03,1.759776536312849249e-01
2.123822525597269760e+03,1.759776536312849249e-01
2.123412969283276652e+03,1.759776536312849249e-01
2.123139931740614429e+03,1.759776536312849249e-01
2.122184300341296876e+03,1.759776536312849249e-01
2.121843003412969210e+03,1.759776536312849249e-01
2.121501706484641545e+03,1.759776536312849249e-01
2.121228668941979322e+03,1.759776536312849249e-01
2.120136518771330884e+03,1.759776536312849249e-01
2.119590443686006893e+03,1.759776536312849249e-01
2.119385665529010112e+03,1.759776536312849249e-01
2.119112627986348343e+03,1.759776536312849249e-01
2.118088737201365348e+03,1.759776536312849249e-01
2.117747440273037682e+03,1.759776536312849249e-01
2.117474402730375459e+03,1.759776536312849249e-01
2.116996587030716910e+03,1.759776536312849249e-01
2.115904436860068472e+03,1.759776536312849249e-01
2.115494880546074910e+03,1.759776536312849249e-01
2.115358361774744026e+03,1.759776536312849249e-01
2.115085324232081803e+03,1.759776536312849249e-01
2.113583617747440258e+03,1.759776536312849249e-01
2.113105802047781708e+03,1.759776536312849249e-01
2.111604095563139708e+03,1.759776536312849249e-01
2.111399317406143382e+03,1.759776536312849249e-01
2.111262798634812498e+03,1.759776536312849249e-01
2.110989761092150275e+03,1.759776536312849249e-01
2.109488054607508730e+03,1.759776536312849249e-01
2.108941979522184283e+03,1.759776536312849249e-01
2.107235494880545957e+03,1.759776536312849249e-01
2.106825938566552850e+03,1.759776536312849249e-01
2.191399317406143382e+03,1.750465549348231009e-01
2.191262798634812498e+03,1.750465549348231009e-01
2.190170648464163605e+03,1.750465549348231009e-01
2.189761092150170498e+03,1.750465549348231009e-01
2.188873720136518841e+03,1.750465549348231009e-01
2.188668941979522060e+03,1.750465549348231009e-01
2.188532423208191176e+03,1.750465549348231009e-01
2.188259385665528953e+03,1.750465549348231009e-01
2.187576791808873622e+03,1.750465549348231009e-01
2.187303754266211399e+03,1.750465549348231009e-01
2.187167235494880515e+03,1.750465549348231009e-01
2.186825938566552850e+03,1.750465549348231009e-01
2.186075085324232077e+03,1.750465549348231009e-01
2.185392491467576747e+03,1.750465549348231009e-01
2.184709897610921416e+03,1.750465549348231009e-01
2.183959044368600644e+03,1.750465549348231009e-01
2.183276450511945313e+03,1.750465549348231009e-01
2.182935153583617648e+03,1.750465549348231009e-01
2.182662116040955425e+03,1.750465549348231009e-01
2.182457337883959099e+03,1.750465549348231009e-01
2.181979522184300549e+03,1.750465549348231009e-01
2.181569965870306987e+03,1.750465549348231009e-01
2.181365187713310661e+03,1.750465549348231009e-01
2.180955631399317554e+03,1.750465549348231009e-01
2.180409556313993107e+03,1.750465549348231009e-01
2.180000000000000000e+03,1.750465549348231009e-01
2.179726962457337777e+03,1.750465549348231009e-01
2.179453924914675554e+03,1.750465549348231009e-01
2.178907849829351562e+03,1.750465549348231009e-01
2.178703071672354781e+03,1.750465549348231009e-01
2.178225255972696232e+03,1.750465549348231009e-01
2.177952218430034009e+03,1.750465549348231009e-01
2.177406143344710017e+03,1.750465549348231009e-01
2.177133105802047794e+03,1.750465549348231009e-01
2.176655290102389245e+03,1.750465549348231009e-01
2.176382252559727021e+03,1.750465549348231009e-01
2.175904436860068472e+03,1.750465549348231009e-01
2.175631399317406249e+03,1.750465549348231009e-01
2.175085324232081803e+03,1.750465549348231009e-01
2.174812286689419579e+03,1.750465549348231009e-01
2.174402730375426472e+03,1.750465549348231009e-01
2.174129692832764704e+03,1.750465549348231009e-01
2.173583617747440258e+03,1.750465549348231009e-01
2.173242320819112592e+03,1.750465549348231009e-01
2.172901023890784927e+03,1.750465549348231009e-01
2.172559726962457262e+03,1.750465549348231009e-01
2.171877133105801931e+03,1.750465549348231009e-01
2.171740614334471047e+03,1.750465549348231009e-01
2.171262798634812498e+03,1.750465549348231009e-01
2.170989761092150275e+03,1.750465549348231009e-01
2.170238907849829502e+03,1.750465549348231009e-01
2.170034129692832721e+03,1.750465549348231009e-01
2.169761092150170498e+03,1.750465549348231009e-01
2.169488054607508730e+03,1.750465549348231009e-01
2.168737201365187502e+03,1.750465549348231009e-01
2.168464163822525734e+03,1.750465549348231009e-01
2.167986348122866730e+03,1.750465549348231009e-01
2.167781569965870403e+03,1.750465549348231009e-01
2.167030716723549631e+03,1.750465549348231009e-01
2.166825938566552850e+03,1.750465549348231009e-01
2.166484641638225185e+03,1.750465549348231009e-01
2.166279863481228858e+03,1.750465549348231009e-01
2.165460750853242189e+03,1.750465549348231009e-01
2.165255972696245863e+03,1.750465549348231009e-01
2.164709897610921416e+03,1.750465549348231009e-01
2.164505119453925090e+03,1.750465549348231009e-01
